actorId,actorName
0882853,Brenda Vaccaro
0721073,Fernando Rey
0516215,Tony Lo Bianco
0102566,Marcel Bozzuffi
0001735,Talia Shire
0000737,Jane Alexander
0377888,Justin Henry
0003318,Howard Duff
0369814,Nigel Havers
0153182,Ian Charleson
0314776,Daniel Gerroll
0001970,Klaus Maria Brandauer
0100942,Malick Bowens
0939378,Victor Wong
0596520,Gerald R. Molen
0613789,Jack Murdock
0526985,Patti LuPone
0738354,Esther Rolle
0546755,Janet Margolin
0384787,Marcel Hillaire
0404985,Jacquelyn Hyde
0152452,Lonny Chapman
0162541,Charles Cioffi
0873148,Dorothy Tristan
0910145,Tracey Walter
0000848,Olivia Barash
0724784,Sy Richardson
0267449,Carolyn Farina
0166221,Edward Clements
0661708,Allison Parisi
0296614,Toby Froud
0860712,Shelley Thompson
0539095,Christopher Malcolm
0001309,Anthony Michael Hall
0438127,John Kapelos
0666593,Mark Patton
0616766,Kim Myers
0750852,Robert Rusler
0347656,Clu Gulager
0486136,Hope Lange
0913738,Craig Wasson
0000387,Robert Englund
0756209,Ken Sagoes
0065806,John Beckman
0102779,Kisha Brackel
0120401,Brooke Bundy
0123340,Wanda Bursey
0138192,Hope Marie Carlton
0928244,Lisa Wilcox
0591702,Kelly Jo Minter
0368397,Danny Hassel
0026692,Erika Anderson
0005571,Lisa Zane
0338625,Shon Greenblatt
0213034,Lezlie Deane
0517648,Ricky Dean Logan
0658133,Betsy Palmer
0454415,Adrienne King
0852551,Jeannine Taylor
0604987,Robbi Morgan
0824386,Amy Steel
0298859,John Furey
0048661,Kirsten Baker
0153385,Stuart Charno
0050676,Terry Ballard
0111777,Richard Brooker
0153038,Gloria Charles
0310824,Anne Gaybis
0397552,Rachel Howard
0036978,Judie Aronson
0059228,Peter Barton
0065206,Kimberly Beck
0263577,Tom Everett
0060822,Suzanne Bateman
0105350,Dominick Brascia
0117245,Todd Bryant
0174193,Curtis Conaway
0558726,Thom Mathews
0177438,Jennifer Cooke
0434563,David Kagen
0634729,Kerry Noonan
0429083,Renée Jones
0052079,Jennifer Banko
0652965,John Otrin
0089454,Susan Blu
0661983,Lar Park-Lincoln
0129445,Todd Caldecott
0667330,Tiffany Paulsen
0592428,Tim Mirkovich
0387987,Kane Hodder
0477341,Nancy Kyes
0194234,Charles Cyphers
0346411,Lance Guest
0625030,Stacey Nelkin
0641397,Dan O'Herlihy
0192980,Michael Currie
0833182,Ralph Strait
0332081,Ellie Cornell
0364583,Danielle Harris
0928111,George P. Wilbur
0329029,Michael Pataki
0823462,Beau Starr
0484870,Jeffrey Landman
0828309,Casey Stevens
0551926,Anne-Marie Martin
0100949,Antoinette Bower
0207498,Nicole de Boer
0437249,J.H. Wyman
0849653,Joy Tanner
0315465,Alle Ghadban
0532342,Kenneth McGregor
0382819,Catherine Hicks
0898571,Alex Vincent
0001503,Dinah Manoff
0334057,Gerrit Graham
0253705,Christine Elise
0923529,Justin Whalin
0716275,Perrey Reeves
0843199,Jeremy Sylvers
0003910,Travis Fine
0414820,Dean Jacobson
0833152,Beatrice Straight
0001161,Dominique Dunne
0732319,Oliver Robins
0001576,Heather O'Rourke
0748289,Zelda Rubinstein
0000262,Nancy Allen
0935345,Kitty Winn
0000304,Linda Blair
0000009,Richard Burton
0281130,Ed Flanders
0588553,Jason Miller
0640299,Derrick O'Connor
0001924,Hoyt Axton
0521829,John Louie
0525601,Keye Luke
0824527,Don Steele
0121355,Susan Burgess
0005177,Howie Mandel
0709704,Tony Randall
0002090,Zach Galligan
0169480,Jeff Cohen
0338061,Kerri Green
0851767,José María de Tavira
0797225,Diego Sieres
0346020,Emiliano Guerra
0649872,Yolanda Orizaga
0603218,Paco Morayta
0103044,Jon Bradford
0472687,Ramsey Krull
0243838,Christian Durango
0167810,Sloan Cobb
0360106,Roberta Hanley
0853375,Leigh Taylor-Young
0676349,Brock Peters
0002154,Alfred Abel
0297054,Gustav Fröhlich
0459030,Rudolf Klein-Rogge
0003248,Fritz Rasp
0528595,Carol Lynley
0364455,Barbara Harris
0446763,Patsy Kelly
0887694,Dick Van Patten
0202497,Elyssa Davalos
0762378,Tommy Sands
0017013,Hardie Albright
0018755,Stan Alexander
1027883,Bobette Audrey
0066951,Peter Behn
1028218,Thelma Boardman
0001536,Toshirô Mifune
0793766,Takashi Shimura
0875477,Keiko Tsushima
0793616,Yukiko Shimazaki
0297869,Kamatari Fujiwara
0000768,Francesca Annis
0162361,Leonardo Cimino
0001207,José Ferrer
8109205,Paul Greco
0793455,Steve Shill
0089244,Verna Bloom
0141219,Darwyn Carson
0253879,Marvin Elkins
0000663,Dominique Swain
0791877,Suzanne Shepherd
0005188,James Marsden
0005017,Katie Holmes
0576425,Tobias Mehler
0121605,Billy Burke
0001608,Barry Pepper
0004965,Adam Goldberg
0604702,Harry Morgan
0185281,Wally Cox
0636011,Heather North
0054344,Grant Bardsley
0792262,Susan Sheridan
0001703,Maximilian Schell
0098733,Joseph Bottoms
0590796,Yvette Mimieux
0001811,Peter Ustinov
0048587,Joby Baker
0095176,Brian Bonsall
0269285,Michael Faustino
0000057,David Niven
0703618,Veronica Quilligan
0829004,McLean Stevenson
0769974,William Schallert
0382003,Alan Hewitt
0186903,Michael Crawford
0000324,Barbara Carrera
0358996,James Hampton
0435726,Jean-Pierre Kalfon
0635297,Carsten Norgaard
0789185,Albert Sharpe
0640618,Jimmy O'Dea
0601476,Kieron Moore
0001285,Elliott Gould
0000769,Susan Anspach
0723589,Adam Rich
0118920,Julie Budd
0186160,Joey Cramer
0000607,Paul Reubens
0002037,Cliff De Young
0408813,Barrie Ingham
0689527,Susanne Pollatschek
0133752,Candy Candido
0001747,Charles Martin Smith
0006893,John Vernon
0122881,Stephen W. Burns
0813940,Julie Sommars
0547462,Jacques Marin
0001562,Kathy Najimy
0441814,Omri Katz
0647084,Robert Oliveri
0787741,Daniel Shalikar
0787742,Joshua Shalikar
0840133,Kristine Sutherland
0114787,Thomas Wilson Brown
0884259,Karen Valentine
0001181,Jack Elam
0026295,Michael Anderson Jr.
0312783,Émile Genest
0236835,John Drainie
0878526,Tommy Tweed
0779771,Sandra Scott
0415628,Syme Jago
0517820,Lindsay Lohan
0005006,Elaine Hendrix
0005295,Trey Parker
0001778,Matt Stone
0045379,Dian Bachar
0000109,Yasmine Bleeth
0000189,Jenny McCarthy-Wahlberg
0809792,Roger B. Smith
0110222,Rhonda Britton
1208872,Fred Ross
0706349,Kaye Lani Rae Rafko
0582778,Irving Metzman
0268530,Stephanie Farrow
0339452,Jane Greer
0916253,Richard Webb
0001036,Geraldine Chaplin
0012358,Kristina Adolphson
0014062,Börje Ahlstedt
0021655,Pernilla Allwin
0021910,Kristian Almgren
0082599,Carl Billquist
0656183,Geraldine Page
0323344,Carlin Glynn
0103071,Richard Bradford
0000360,Rebecca De Mornay
0000990,Betty Buckley
0166061,Christian Clemenson
0239958,Rick Ducommun
0730168,Sam Robards
0124107,Chuck Bush
0149023,Brian Cesak
0001958,Dirk Bogarde
0006573,Philippe Leroy
0011732,Giuseppe Addobbati
0126569,Ildikó Bánsági
0417370,Krystyna Janda
0190691,György Cserhalmi
1058600,Jed
0443577,Lainie Kazan
0718624,Bruce Reitherman
0498007,Peggy Lee
0731333,Larry Roberts
0061649,Bill Baucom
0321473,George Givot
0041281,Rene Auberjonois
0072533,Jodi Benson
0140946,Pat Carroll
0250252,Paddi Edwards
0926209,Steve Whitmire
0625456,Jerry Nelson
0608378,David Moscow
0143295,Max Casella
0198925,Gabriel Damon
0641729,J. Pat O'Malley
0314867,Betty Lou Gerson
0921131,Martha Wentworth
0942220,Ben Wright
0237985,Bobby Driscoll
0859892,Bill Thompson
0029456,Heather Angel
0233209,Paul Dooley
0809544,Paul L. Smith
0627878,Bob Newhart
0737248,Tristan Rogers
0753238,Adam Ryen
0634282,Jeanette Nolan
0000489,Christopher Lee
0814530,Jack Soo
0550577,Jean Marsh
0164273,Matt Clark
0001004,Billy Campbell
0941506,Jo Anne Worley
0182250,Mary Costa
0794301,Bill Shirley
0524853,Barbara Luddy
0133936,Mary Grace Canfield
0219039,Jake Dengel
0230284,Jack Dodson
0278842,Bruce M. Fischer
0059934,James Baskett
0666087,Luana Patten
0914778,Lucile Watson
0506405,Eugene Levy
0329060,Dody Goodman
0114578,Roger Aaron Brown
0582773,Jim Metzler
0571853,Bill McKinney
0564589,Frances Lee McCain
0000310,Bruce Boxleitner
0604563,Cindy Morgan
0400464,Barnard Hughes
0035060,Adam Arkin
0931329,Michelle Williams
0002123,Adam Hann-Byrd
0005281,Jodi Lyn O'Keefe
0005481,Victoria Tennant
0000447,Marilu Henner
0001613,Bernadette Peters
0010818,Catlin Adams
0455028,Mabel King
0911797,Richard Ward
0001829,Rachel Ward
0000042,Alan Ladd
0005348,Carl Reiner
0070801,Paul Benedict
0107832,Richard Brestoff
0001367,C. Thomas Howell
0001494,Ralph Macchio
0000507,Rob Lowe
0702841,Ke Huy Quan
0700869,Amrish Puri
0345295,Christopher Guard
0820109,William Squire
0774578,Michael Scholes
0358180,Suzanna Hamilton
0279524,Gregor Fisher
0000724,Brooke Adams
0001875,Anthony Zerbe
0364307,Laura Harrington
0810379,Yeardley Smith
0795072,John Short
0001622,Danny Pintauro
0446298,Daniel Hugh Kelly
0005022,Peter Horton
0035866,R.G. Armstrong
0291463,John Franklin
0301381,Courtney Gains
0058279,Judith Barsi
0136946,Earleen Carey
0222604,Candy Devine
0001123,Dom DeLuise
0779084,Dougray Scott
0324009,Patrick Godfrey
0230155,Megan Dodds
0789976,Stan Shaw
0003679,Kate Reid
0572217,Hollis McLaren
0880521,Liv Ullmann
0638784,Lena Nyman
0084917,Halvar Björk
0024931,Marianne Aminoff
0006800,Sandy Dennis
0281004,Agnes Flanagan
0108315,Maia Brewton
0176861,Keith Coogan
0710829,Anthony Rapp
0505226,Calvin Levels
0001456,Kelly LeBrock
0593819,Ilan Mitchell-Smith
0811562,Suzanne Snyder
0002058,Samantha Eggar
0627969,Anthony Newley
0001471,Jerry Lewis
0001771,Stella Stevens
0601111,Del Moore
0293466,Kathleen Freeman
0283095,Med Flory
0001489,Paul Lynde
0002099,Henry Gibson
0020942,Rex Allen
0779549,Martha Scott
0185163,Michael Graham Cox
0071838,John Bennett
0724732,Ralph Richardson
0366946,Elizabeth Hartman
0001345,Jim Henson
0612020,Kathryn Mullen
0675490,Nehemiah Persoff
0337602,Amy Green
0322064,Phillip Glasser
0146681,Cathy Cavadini
0687029,Alice Playten
0001706,Michael Schoeffling
0606584,Haviland Morris
0913797,Gedde Watanabe
0001083,Jon Cryer
0001633,Annie Potts
0906640,Thomas G. Waites
0233233,John Doolittle
0596959,Richard Moll
0001464,Kay Lenz
0823983,Mary Stavin
0343325,Arye Gross
0823206,Jonathan Stark
0200455,Royal Dano
0005175,Bill Maher
0001652,John Ratzenberger
0923366,Marius Weyers
0697865,Sandra Prinsloo
0618452,N!xau
0895116,Louw Verwey
0862347,Michael Thys
0268602,Lena Farugia
0835415,Hans Strydom
0251907,Eiros
0618902,Nadies
0552189,Dick Martin
0004875,Taye Diggs
0918934,Bryna Weiss
0829270,Charlotte Stewart
0766046,Inés Sastre
0134491,Dario Cantarelli
0556213,Cinzia Mascoli
0195799,Valeria D'Obici
0218186,Mary Demas
0058997,Anne Bartoletti
0434306,Elizabeth Kaden
0434311,Ted Kaden
0001023,John Cassavetes
0085782,Sidney Blackmer
0263052,Maurice Evans
0646768,Barret Oliver
0574468,Gerald McRaney
0308110,Chris Eastman
0177530,Darryl Cooksey
0318185,Nicholas Gilbert
0000970,Jonathan Brandis
0607213,Kenny Morrison
0123418,Clarissa Burt
0794128,John Wesley Shipp
0880813,Martin Umbach
0152997,Cindy Charles
0696960,Joe Price
0743431,Gordon Ross
1089438,D. Wayne Cyphert
0226994,Efemia Dillon
0624207,Gail Neely
1106928,Robert Harden
0107453,Barry Brenner
0928736,Dawn Wildsmith
0814516,Michael Sonye
0175633,David Conrad
0267812,Vera Farmiga
0006610,Donal Logue
0004971,Mark-Paul Gosselaar
0599889,Poppy Montgomery
0613147,Lochlyn Munro
0669132,Randy Pearlstein
0569927,Melinda McGraw
0000450,Philip Seymour Hoffman
0861361,Callie Thorne
0154914,Ken Cheeseman
0001655,Lynn Redgrave
0568499,Annie McEnroe
0656276,Maurice Page
0822230,Hugo Stanger
0289439,Victoria Foyt
0053392,Glynis Barber
0104787,Michael Brandon
0389516,Dick Hogan
0197982,John Dall
0335048,Farley Granger
0263330,Edith Evanson
0225255,Douglas Dick
0001137,William Devane
0277424,Jon Finch
0287687,Barry Foster
0500317,Barbara Leigh-Hunt
0557281,Anna Massey
0566680,Alec McCowen
0821277,Frederick Stafford
0732184,Dany Robin
0233312,Karin Dor
0415283,Claude Jade
0444321,Lila Kedrova
0271544,Hansjörg Felmy
0869565,Tamara Toumanova
0300010,Martin Gabel
0490103,Louise Latham
0831905,Harold J. Stone
0177927,Charles Cooper
0000013,Doris Day
0207219,Brenda de Banzie
0587061,Bernard Miles
0874298,Ralph Truman
0350324,Edmund Gwenn
0001234,John Forsythe
0622450,Mildred Natwick
0242972,Mildred Dunnock
0558487,Jerry Mathers
0000731,Brian Aherne
0368394,O.E. Hasse
0738746,Ruth Roman
0908153,Robert Walker
0386877,Patricia Hitchcock
0928697,Michael Wilding
0865262,Richard Todd
0799237,Alastair Sim
0001116,Warwick Davis
0371175,Patricia Hayes
0005172,Norm MacDonald
0005119,Artie Lange
0005025,Traylor Howard
0496944,Carman Lee
0002897,Ann Todd
0002013,Charles Coburn
0000856,Ethel Barrymore
0000845,Tallulah Bankhead
0000904,William Bendix
0027156,Mary Anderson
0388303,John Hodiak
0136994,Macdonald Carey
0172048,Patricia Collinge
0472603,Otto Kruger
0062667,Alan Baxter
0079681,Clem Bevans
0599910,Robert Montgomery
0713270,Gene Raymond
0580882,Philip Merivale
0362567,Cedric Hardwicke
0388166,Horace Hodges
0677961,Hay Petrie
0684891,Frederick Piper
0518239,Herbert Lomas
0516994,Margaret Lockwood
0662116,Cecil Parker
0796662,Sylvia Sidney
0393028,Oscar Homolka
0856469,Desmond Tester
0517058,John Loder
0053829,Joyce Barbour
0000024,John Gielgud
0549385,Percy Marmont
0052203,Leslie Banks
0903687,Frank Vosper
0906775,Hugh Wakefield
0109895,Carl Brisson
0356233,Lillian Hall-Davis
0367516,Forrester Harvey
0855992,Harry Terry
0042083,Marie Ault
0156241,Arthur Chesney
0385062,June Tripp
0444602,Malcolm Keen
0637040,Ivor Novello
0162032,Paul Cicero
0406320,Ray Iannicelli
0309914,Nicky Guadagni
0382110,David Hewlett
0587884,Andrew Miller
0724995,Julian Richings
0412374,Dana Ivey
0577423,Mariangela Melato
0759477,Riccardo Salvino
0700112,Aldo Puglisi
0538485,Chris Makepeace
0702861,Paul Quandt
0757591,Hank Salas
0546765,Stuart Margolin
0001042,Lois Chiles
0005015,Susanna Hoffs
0679410,Dedee Pfeiffer
0855613,John Terlesky
0788387,James Shanta
0493684,Paul Lazar
0353614,Captain Haggerty
0929578,Marlene Willoughby
0010278,Frank Aquilino
0111857,Amy Brooks
0563039,Melanie Mayron
0410347,Bill Irwin
0295055,Gary Friedkin
0373600,Kyle T. Heffner
0653959,Rick Overton
0322165,Robert Glaudini
0001942,Luca Bercovici
0203358,James Davidson
0266802,Al Fann
0292691,Peter Frechette
0197354,Elizabeth Daily
0001320,Valerie Harper
0001400,Michelle Johnson
0950165,William Allen Young
1721070,Linda Warren
0615063,Joel Murray
0194080,Grenville Cuyler
0001281,Bobcat Goldthwait
0225191,George DiCenzo
0414531,Manny Jacobs
0111315,Valri Bromfield
0659601,John Pankow
0004742,Maria Bello
0667350,Jay Paulson
0308208,Spencer Garrett
0334179,Lauren Graham
0504962,Ken Leung
0002245,Tzi Ma
0514783,Robert Littman
0265957,Jeffrey Falcon
0570228,Justin McGuire
0207101,Kim De Angelo
0310032,Stephane Gauger
0401053,Clifford Hugo
0001860,Alicia Witt
0001261,Rebecca Gayheart
0742146,Michael Rosenbaum
0819440,Gregory Sporleder
0896735,Vince Vieluf
0058029,Jason Barry
0164873,Lenny Clarke
0152430,Kevin Chapman
0431438,Mark Joy
0071824,Jill Bennett
0128377,Sid Caesar
0931702,Simon Williams
0919730,Joan Weldon
0000790,James Arness
0828668,Onslow Stevens
0141953,T.K. Carter
0166359,David Clennon
0056763,Marie-Christine Barrault
0798971,Sarah Silverman
0781329,Buffy Sedlachek
0429428,Walker Jones
0909221,Jessica Walling
0513501,David Lipman
0002071,Will Ferrell
0441592,Chris Kattan
0307074,Raquel Gardner
0667186,Viveca Paulin
0106182,Paulette Braxton
0335465,Jessica Brooks Grant
0300824,Kevin Gage
0004802,Linda Cardellini
0609216,Zero Mostel
0790071,Dick Shawn
0936115,Estelle Winwood
0000316,Mel Brooks
0466327,Harvey Korman
0001304,Fred Gwynne
0035069,David Arkin
0062642,Barbara Baxley
0185819,Daniel Craig
0483457,Anne Lambton
0769083,Adrian Scarborough
0106837,Christopher Bregman
0711805,Elden Henson
0084319,Douglas Bisset
0674786,Joe Perrino
0559144,Marlee Matlin
0327160,Allison Gompf
0066463,Yada Beener
0684460,Emil Pinnock
0424700,Calen Johnson
0001856,Oprah Winfrey
0723968,Beah Richards
0820903,Nick Stabile
0899681,Goran Visnjic
0011038,Jane Adams
0048414,Dylan Baker
0183170,Mickey Cottrell
0533197,Michael Reid MacKay
0709046,Natalie Ramsey
0175518,Kevin Connors
0001567,Connie Nielsen
0506171,Timothy 'Speed' Levitch
0134493,Giorgio Cantarini
0243842,Giustino Durano
0082979,Sergio Bini Bustric
0704632,Robyn Lynne Raab
0414554,Michael Dean Jacobs
0000465,Ron Jeremy
0286719,David Forrester
0492932,Matthew Lawrence
0781305,Robert Sedgwick
0000838,Daniel Baldwin
0000497,Jennifer Lien
0021057,Sid Allen
1828145,Brent Baskin
0185044,Greg Cox
0190040,J.C. Crum
0193372,Janis Curtis
0229422,DMX
0621576,Nas
0425215,Hassan Johnson
0914418,Tionne 'T-Boz' Watkins
0241232,David Dukes
0098793,Sami Bouajila
0001857,Henry Winkler
0715274,Jerry Reed
0318884,Liz Giles
0191358,Rod Culbertson
0289183,Paul Fox
0726600,Terence Rigby
0412850,Eddie Izzard
0005275,Brandy Norwood
0492220,Adam LaVorgna
0072126,Eve Gordon
0916617,Jake Weber
0227003,Hugh Dillon
0719678,Callum Keith Rennie
0701561,John Pyper-Ferguson
0183464,Bernie Coulson
0696038,Paula Prentiss
0557751,Peter Masterson
0628216,Nanette Newman
0001481,Tina Louise
0573299,Kenneth McMillan
0371342,David Hayman
0084033,Debby Bishop
0774508,Andrew Schofield
0676370,Clarke Peters
0608853,Roger E. Mosley
0238840,Ja'net DuBois
0556399,Giulietta Masina
0673749,François Périer
0555807,Franca Marzi
0336582,Dorian Gray
0798570,Aldo Silvani
0000956,Lisa Bonet
0815718,Kath Soucie
0153589,Melanie Chartoff
0698413,Phil Proctor
0659363,Hayden Panettiere
0226887,Phyllis Diller
0609549,Greg Mottola
0002520,Jeff Mazzola
0591268,Dick Mingalone
0080891,Vladimir Bibic
0005244,Fernanda Montenegro
0702479,Marília Pêra
0646737,Vinícius de Oliveira
0513913,Soia Lira
0060584,Othon Bastos
0738399,Pascal Rollin
0287720,Catlin Foster
0000846,Ian Bannen
0528462,Susan Lynch
0626362,James Nesbitt
0860947,Ulrich Thomsen
0605786,Henning Moritzen
0488917,Thomas Bo Larsen
0824785,Paprika Steen
0627023,Birthe Neumann
0001145,Divine
0516634,David Lochary
0668976,Mary Vivian Pearce
0831467,Mink Stole
0589953,Danny Mills
0847939,Lyle Talbot
0268350,Timothy Farrell
0000248,Edward D. Wood Jr.
0847361,Akira Takarada
0442708,Momoko Kôchi
0386284,Akihiko Hirata
0544798,Fuyuki Murakami
0462013,Keiju Kobayashi
0849006,Ken Tanaka
0768005,Yasuko Sawaguchi
0847734,Shin Takuma
0445276,Michael Keith
0390118,Harry Holcombe
0944898,James Yagi
0847396,Tadao Takashima
0756292,Kenji Sahara
0942039,Fay Wray
0035877,Robert Armstrong
0127677,Bruce Cabot
0717046,Frank Reicher
0362742,Sam Hardy
0001301,Charles Grodin
0709907,John Randolph
0947964,George Antoni
0089685,Mark Blum
0001236,Meg Foster
0889001,Yara Vaneau
0735543,William Rodriguez
0151361,Estee Chandler
0000557,Brigitte Nielsen
0721205,Ernie Reyes Jr.
0324231,Alexander Godunov
0000617,Tanya Roberts
0005063,Grace Jones
0277975,Frank Finlay
0047265,G.W. Bailey
0807571,Bubba Smith
0779073,Donovan Scott
0333701,David Graf
0935498,Michael Winslow
0536980,Bruce Mahler
0709034,Marion Ramsey
0443730,Tim Kazurinsky
0247579,Leslie Easterbrook
0844294,Magda Szubanski
0650702,Leland Orser
0115282,Rob Brownstein
0309348,Alessandro Gassmann
0195017,Francesca d'Aloja
0258905,Halil Ergün
0783072,Serif Sezer
0001363,Jane Horrocks
0413946,Philip Jackson
0046183,Annette Badland
0109785,Brent Briscoe
0909668,Jack Walsh
0492620,Andrew Lawrence
0005403,Jason Schwartzman
0640838,Steven O'Donnell
0668361,John Payne
0001545,Dudley Moore
0180498,Judy Cornwell
0176073,Michael Constantine
0621008,Charles Napier
0823630,Jack Starrett
0209030,Marc de Jonge
0283754,Spyros Fokas
0251970,Avner Eisenberg
0635649,Zack Norman
0000778,Alfonso Arau
0318527,Jack Gilford
0821739,Sage Stallone
0746583,Nicholas Rowe
0001830,Sophie Ward
0446120,John Kellogg
0822048,Jim Standiford
0001419,Sally Kellerman
0330360,Keith Gordon
0001276,Jackie Gleason
0769311,Diana Scarwid
0553036,Sandy Martin
0184392,Martin Kove
0375374,Randee Heller
0425944,Pat E. Johnson
0540330,Bruce Malmuth
0808083,Eddie Smith
0001477,Robyn Lively
0822958,Jean Stapleton
0448204,Maria Doyle Kennedy
0050337,Angeline Ball
0009716,Kirk Acevedo
0337631,Benjamin Green
0082433,Simon Billig
0108287,Jordana Brewster
0245112,Clea DuVall
0364977,Laura Harris
0001326,Josh Hartnett
0004999,Shawn Hatosy
0601930,Terry Moore
5935170,Mr. Joseph Young
0518687,Daniel London
0014582,Liam Aiken
0411964,Zeljko Ivanek
0000333,Cher
0862923,Brigid Tierney
0651660,Holmes Osborne
0692874,Tim Post
0607375,David Morrissey
0333318,April Grace
0165101,Patricia Clarkson
0756218,Katie Sagona
0002117,Paul Guilfoyle
0908094,Paul Walker
0504516,Ron Lester
0004790,Scott Caan
0068382,Marshall Bell
0301839,Ed Gale
0956268,Chip Zien
0219821,Christa Denton
0873097,Louis Tripp
0410400,Jennifer Irwin
0212635,Lucy Deakins
0000625,Fred Savage
0223157,Colleen Dewhurst
0373314,David Hedison
0654433,Patricia Owens
0315288,John Getz
0100205,Joy Boushel
0137967,Leslie Carlson
0001879,Daphne Zuniga
0724673,Lee Richardson
0003964,Frank C. Turner
0000874,Steven Bauer
0122782,Marilyn Burns
0200758,Allen Danziger
0663935,Paul A. Partain
0883211,William Vail
0573374,Teri McMinn
0930226,Caroline Williams
0796842,Jim Siedow
0608405,Bill Moseley
